LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,TotalSF,TotalBath,TotalPorchSF,YearBuildAgo,YearRemodAddAgo,GarageYrBltAgo,MoSoldAgo,BsmtFinQuality1,OverallQual_x_TotalSF,MSZoning_FV,MSZoning_RL,MSZoning_RM,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Foundation_CBlock,Foundation_PConc,CentralAir_Y,GarageType_Attchd,GarageType_CarPort,SaleType_New,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
80.5,23595,7,6,0.0,4,3,4,4,1258.0,0.0,74.0,3,1332,192,1524,0,1,4,4,0,1,3,3,2.0,586.0,3,3,0,268,0,0,0,0,2856.0,2.5,268,31,31,31.0,8,5.0,19992.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.468440756144114
80.0,9156,6,7,0.0,3,3,3,1,0.0,0.0,1489.0,4,1489,0,1489,3,1,4,7,0,1,4,2,2.0,462.0,3,3,0,0,0,0,0,0,2978.0,2.0,0,42,42,42.0,16,1.0,17868.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.132162346145595
72.0,13526,5,6,114.0,3,3,3,1,560.0,375.0,0.0,3,935,0,935,3,1,3,5,0,0,0,1,1.0,288.0,3,3,0,180,0,0,0,0,1870.0,2.0,180,45,45,45.0,49,3.0,9350.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,11.827743504053695
124.0,11512,6,7,84.0,3,3,3,3,719.0,0.0,300.0,4,1357,0,1357,2,1,5,5,0,1,4,2,1.0,312.0,3,3,0,0,0,0,163,0,2376.0,2.0,163,51,4,51.0,31,4.0,14256.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,12.083910661257521
53.0,5362,5,6,0.0,3,3,3,1,0.0,0.0,661.0,5,661,589,1250,3,1,3,8,0,1,4,1,2.0,552.0,3,3,0,242,0,81,0,0,1911.0,2.0,323,100,7,25.0,37,1.0,9555.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.842236406331555
95.0,11345,5,5,567.0,3,3,3,1,220.0,0.0,708.0,4,928,992,1920,4,2,3,10,0,0,0,1,2.0,400.0,3,2,0,0,0,0,0,0,2848.0,2.0,0,62,60,62.0,41,3.5,14240.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.827743504053695
80.0,12936,6,6,0.0,3,3,3,1,593.0,0.0,130.0,3,735,660,1395,3,1,3,6,0,1,3,1,2.0,497.0,3,3,0,294,116,0,0,0,2118.0,2.0,410,38,38,38.0,12,3.0,12708.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.995357787034976
80.0,17871,6,5,359.0,3,3,4,3,528.0,0.0,1152.0,2,1724,0,1724,3,1,3,7,0,1,4,2,2.0,480.0,3,3,0,0,0,0,0,0,3404.0,2.5,0,43,34,43.0,18,4.0,20424.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.19552218463499
75.0,9473,8,5,0.0,4,3,4,1,804.0,0.0,324.0,5,1128,903,2031,3,1,4,7,0,1,4,2,2.0,577.0,3,3,0,0,211,0,0,0,3159.0,3.5,211,8,8,8.0,33,5.0,25272.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.37581963951765
60.0,7500,4,4,0.0,3,4,3,1,0.0,0.0,698.0,3,698,430,1128,2,1,3,6,0,0,0,2,2.0,528.0,3,3,0,30,0,164,0,0,1826.0,1.0,194,90,60,30.0,8,1.0,7304.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,11.133142723386813
67.0,9808,7,5,110.0,4,3,4,1,788.0,0.0,785.0,5,1573,0,1573,3,1,4,6,0,0,0,2,2.0,544.0,3,3,0,0,72,0,0,0,3146.0,3.0,72,8,8,8.0,21,5.0,22022.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.33270970174018
50.0,8049,7,5,54.0,3,3,4,1,1053.0,0.0,256.0,3,1339,0,1339,2,1,3,6,0,1,3,3,2.0,484.0,4,4,0,0,58,0,90,0,2648.0,3.0,148,20,20,20.0,53,4.0,18536.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.100717685412471
61.0,8800,5,7,0.0,3,3,4,2,532.0,144.0,364.0,3,1040,0,1040,3,1,4,5,0,0,0,1,2.0,484.0,3,3,0,0,0,0,288,0,2080.0,2.0,288,33,2,33.0,15,2.0,10400.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.921725007667265
94.0,9400,6,5,0.0,3,3,3,3,0.0,0.0,912.0,3,912,912,1824,4,2,3,8,0,0,0,0,0.0,0.0,0,0,0,128,0,0,0,0,2736.0,3.0,128,39,39,2010.0,8,1.0,16416.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.842236406331555
50.0,9638,6,7,0.0,3,3,3,1,0.0,0.0,804.0,5,1699,748,2447,4,1,4,10,1,1,4,1,1.0,336.0,3,3,0,272,0,42,116,0,3251.0,2.0,430,91,20,41.0,9,1.0,19506.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.037659911047468
50.0,6000,6,6,0.0,3,2,3,1,0.0,0.0,780.0,5,825,587,1412,4,1,3,6,0,1,4,1,1.0,280.0,3,3,0,45,0,0,0,0,2192.0,1.0,45,71,60,71.0,19,1.0,13152.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.794345471549745
80.0,9790,6,5,451.0,3,3,3,1,569.0,81.0,678.0,3,1328,0,1328,3,1,3,6,0,2,4,1,2.0,528.0,3,3,0,0,26,0,0,0,2656.0,2.5,26,47,47,47.0,6,4.0,15936.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.870606902224587
80.5,36500,5,5,621.0,3,4,3,3,812.0,0.0,812.0,2,1582,0,1582,4,1,3,7,0,0,0,1,2.0,390.0,3,3,2,168,198,0,0,0,3206.0,2.5,366,46,46,46.0,54,3.5,16030.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.154784614286667
40.0,5664,8,5,0.0,4,3,4,1,1158.0,0.0,343.0,5,1659,0,1659,2,1,5,5,0,1,5,3,2.0,499.0,3,3,0,212,59,0,0,0,3160.0,3.0,271,10,10,10.0,14,5.0,25280.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,12.535379989788607
86.0,11065,8,5,788.0,4,3,4,2,0.0,0.0,1085.0,5,1120,850,1970,3,1,5,8,0,1,4,3,3.0,753.0,3,3,0,177,74,0,0,0,3055.0,2.5,251,4,4,4.0,50,1.0,24440.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,12.546113507028412
73.0,14112,5,7,86.0,3,3,3,3,1014.0,0.0,138.0,3,1152,0,1152,3,1,3,6,0,1,4,2,2.0,484.0,3,3,0,227,0,0,0,0,2304.0,2.0,227,46,46,46.0,8,5.0,11520.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,12.103491596905931
21.0,1680,5,7,268.0,3,3,3,1,231.0,0.0,399.0,3,630,672,1302,3,1,3,6,0,0,0,1,1.0,264.0,3,3,0,185,0,0,0,0,1932.0,2.5,185,38,38,38.0,22,4.0,9660.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.691080018519527
60.0,6600,5,4,0.0,3,3,3,1,0.0,0.0,994.0,3,1378,994,2372,4,2,3,11,1,0,0,2,1.0,432.0,3,3,0,0,287,0,0,0,3366.0,2.0,287,118,45,25.0,12,1.0,16830.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,11.58525542883217
78.0,10140,7,5,0.0,3,3,4,1,194.0,0.0,638.0,3,832,832,1664,4,1,3,8,0,1,3,2,2.0,528.0,3,3,0,0,28,0,259,0,2496.0,2.5,287,34,34,34.0,57,5.0,17472.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.000897933306716
60.0,8172,5,7,0.0,3,3,3,1,167.0,0.0,697.0,3,864,0,864,2,1,3,5,0,0,0,1,2.0,572.0,3,3,2,0,0,0,0,0,1728.0,2.0,0,55,20,53.0,56,3.5,8640.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.652696102959753
70.0,8400,5,5,168.0,3,3,3,3,1016.0,0.0,36.0,4,1052,0,1052,3,1,3,5,0,0,0,2,1.0,288.0,3,3,0,356,0,0,0,0,2104.0,2.5,356,42,42,42.0,49,3.0,10520.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.83863282480007
80.0,8700,5,6,148.0,3,4,3,2,776.0,0.0,344.0,4,1128,0,1128,3,1,3,6,0,0,0,2,2.0,525.0,3,3,0,192,20,123,0,0,2248.0,3.0,335,47,47,47.0,24,4.0,11240.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.951186847493476
35.0,3675,6,5,82.0,3,3,4,4,547.0,0.0,0.0,4,1072,0,1072,2,1,3,5,0,0,0,3,2.0,525.0,3,3,0,0,44,0,0,0,1619.0,3.0,44,5,4,5.0,54,5.0,9714.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,11.849404844423074
75.0,7500,5,7,0.0,3,3,3,1,340.0,906.0,0.0,5,1246,0,1246,3,1,4,6,0,0,0,2,1.0,305.0,3,3,0,218,0,0,0,0,2492.0,2.5,218,51,16,51.0,7,2.0,12460.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.944714374881176
64.0,10762,7,5,344.0,4,3,4,1,694.0,0.0,284.0,5,1005,978,1983,3,1,4,9,0,1,3,3,2.0,490.0,3,3,0,0,0,0,0,0,2961.0,2.5,0,11,11,11.0,19,5.0,20727.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.323860125621126
70.0,7500,6,7,0.0,3,3,3,1,547.0,0.0,224.0,2,753,741,1494,3,1,4,7,0,2,4,1,1.0,213.0,3,3,1,0,0,0,224,0,2265.0,1.0,224,68,60,68.0,13,3.0,13590.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.086731521684555
92.0,10120,8,5,391.0,4,3,4,1,740.0,0.0,425.0,5,1203,1323,2526,4,1,4,8,0,1,3,2,3.0,844.0,3,3,0,309,78,0,0,0,3691.0,3.5,387,16,16,16.0,48,5.0,29528.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.577639650232573
73.0,8688,7,5,228.0,4,3,4,3,0.0,0.0,1616.0,5,1616,0,1616,3,1,4,7,0,0,0,2,3.0,834.0,3,3,0,208,59,0,0,0,3232.0,2.0,267,5,5,5.0,56,1.0,22624.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,12.354496960983985
32.0,3363,7,5,117.0,4,3,4,1,0.0,0.0,976.0,5,976,732,1708,3,1,4,7,4,0,0,1,2.0,380.0,3,3,0,0,40,0,0,0,2684.0,2.0,40,6,6,6.0,56,1.0,18788.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.775297421715827
108.0,13173,9,5,300.0,4,3,5,1,1572.0,0.0,80.0,5,1652,0,1652,2,1,5,6,0,2,5,3,2.0,840.0,3,3,0,404,102,0,0,0,3304.0,3.0,506,4,3,4.0,13,5.0,29736.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.691583538230217
48.0,6955,7,5,94.0,4,3,4,1,0.0,0.0,1368.0,5,1368,0,1368,2,1,4,6,0,1,4,2,2.0,474.0,3,3,0,132,35,0,0,0,2736.0,2.0,167,5,4,5.0,51,1.0,19152.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.218500103788143
60.0,8072,5,5,0.0,3,4,4,1,746.0,0.0,244.0,5,990,0,990,3,1,3,5,0,0,0,1,2.0,480.0,3,3,0,0,64,0,0,0,1980.0,2.0,64,16,15,10.0,19,4.0,9900.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.835016210489899
100.0,12000,5,7,0.0,3,3,3,1,144.0,608.0,172.0,5,1122,0,1122,2,1,4,6,0,0,0,1,2.0,528.0,3,3,0,0,36,0,0,0,2046.0,2.0,36,62,5,62.0,31,5.0,10230.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,11.898194668458823
67.0,7153,6,5,88.0,3,3,4,1,1200.0,0.0,78.0,4,1294,0,1294,3,1,4,6,0,0,0,2,2.0,496.0,3,3,0,112,51,0,0,0,2572.0,3.0,163,19,19,19.0,30,5.0,15432.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.09626335986454
100.0,17500,7,8,0.0,4,4,4,3,1406.0,0.0,496.0,3,1902,0,1902,3,1,5,7,0,2,3,3,2.0,567.0,3,3,0,0,207,162,0,0,3804.0,3.0,369,51,8,51.0,7,5.0,26628.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.721888795877375
68.0,8814,7,5,80.0,4,3,4,1,925.0,0.0,349.0,5,1274,0,1274,3,1,4,6,0,0,0,2,2.0,508.0,3,3,0,264,98,0,0,0,2548.0,3.0,362,5,3,5.0,47,5.0,17836.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.220966184120165
89.0,9572,8,5,336.0,4,3,5,1,482.0,0.0,971.0,5,1453,1357,2810,4,1,4,9,0,1,5,2,2.0,750.0,4,4,0,500,0,0,0,0,4263.0,2.5,500,20,20,20.0,42,5.0,34104.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.618185607609803
108.0,14774,9,5,165.0,4,3,4,1,0.0,0.0,1393.0,5,1422,1177,2599,4,1,4,10,0,1,3,3,3.0,779.0,3,3,0,668,30,0,0,0,3992.0,2.5,698,11,11,11.0,7,1.0,35928.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.716405147731708
60.0,8190,4,6,0.0,3,3,3,1,732.0,0.0,216.0,5,948,0,948,3,1,3,5,0,1,3,1,1.0,280.0,3,3,0,0,36,0,0,0,1896.0,2.0,36,56,56,54.0,38,3.5,7584.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.686887175419702
85.0,11075,6,5,0.0,3,3,2,2,500.0,276.0,176.0,3,1092,1020,2112,4,1,3,9,0,2,4,1,2.0,576.0,3,3,0,280,0,0,0,0,3064.0,2.5,280,41,41,41.0,30,4.0,18384.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.239995696974733
61.0,10226,8,5,270.0,4,3,5,4,0.0,0.0,1622.0,5,1630,0,1630,3,1,5,8,0,1,4,2,3.0,860.0,3,3,0,172,42,0,0,0,3252.0,3.0,214,2,2,2.0,23,1.0,26016.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.596403811053621
47.0,4230,7,5,0.0,4,3,5,1,0.0,0.0,1352.0,5,1352,0,1352,2,1,4,5,0,1,4,2,2.0,466.0,3,3,0,0,241,0,0,0,2704.0,2.0,241,4,3,4.0,44,1.0,18928.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,12.249615734512616
70.0,14781,8,5,178.0,4,3,4,4,0.0,0.0,1753.0,5,1787,0,1787,3,1,4,7,0,1,3,2,3.0,748.0,3,3,0,198,150,0,0,0,3540.0,2.0,348,9,8,9.0,52,1.0,28320.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.524530013005734
75.0,10215,4,5,132.0,3,3,3,1,492.0,0.0,372.0,5,948,0,948,3,1,3,5,0,0,0,1,1.0,248.0,3,3,0,0,0,0,0,0,1812.0,1.0,0,56,56,56.0,46,4.0,7248.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.6172944892629
70.0,8400,6,3,0.0,3,3,3,1,189.0,661.0,628.0,4,1478,0,1478,3,1,3,6,0,2,4,2,2.0,442.0,3,3,0,114,0,0,216,0,2956.0,2.5,330,53,53,53.0,18,4.0,17736.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.960817678718287
51.0,6627,3,6,0.0,3,3,0,0,0.0,0.0,0.0,3,720,0,720,2,1,3,4,0,0,0,1,1.0,287.0,3,2,0,0,0,0,0,0,720.0,1.0,0,61,60,55.0,29,0.0,2160.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.19135563385109
107.0,10186,7,5,0.0,4,3,4,1,674.0,0.0,76.0,5,1061,862,1923,3,1,4,8,0,1,3,2,2.0,564.0,3,3,0,240,39,0,0,0,2673.0,3.5,279,18,18,18.0,6,5.0,18711.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.154784614286667
50.0,5330,4,7,0.0,2,3,3,1,280.0,0.0,140.0,4,708,0,708,2,1,2,5,0,0,0,0,0.0,0.0,0,0,0,164,0,0,0,0,1128.0,1.0,164,70,60,2010.0,12,2.0,4512.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.320565693461432
75.0,9986,8,5,428.0,4,3,5,3,0.0,0.0,1795.0,5,1795,0,1795,2,1,4,7,0,1,4,2,3.0,895.0,3,3,0,0,49,0,0,0,3590.0,2.0,49,4,3,3.0,46,1.0,28720.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,11.898194668458823
40.0,3636,4,4,0.0,3,3,3,1,0.0,0.0,796.0,2,796,0,796,2,1,3,5,0,0,0,0,0.0,0.0,0,0,2,0,0,100,0,0,1592.0,1.0,100,88,60,2010.0,35,1.0,6368.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.915106645867503
70.0,4270,3,6,0.0,3,3,3,1,544.0,0.0,0.0,5,774,0,774,3,1,4,6,0,0,0,0,0.0,0.0,0,0,0,0,0,286,0,0,1318.0,1.0,286,79,4,2010.0,43,3.5,3954.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.277215789596893
60.0,6600,5,9,0.0,4,4,3,1,641.0,0.0,175.0,5,816,0,816,3,1,4,5,0,1,5,1,1.0,264.0,3,3,0,0,0,0,0,0,1632.0,1.5,0,28,2,28.0,26,4.0,8160.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.779136168550774
60.0,10440,6,7,0.0,4,4,4,1,493.0,0.0,1017.0,5,1584,1208,2792,5,1,3,8,3,2,3,1,2.0,520.0,2,3,0,0,547,0,480,0,4302.0,2.0,1027,90,60,90.0,30,2.0,25812.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,12.45293662970407
63.0,9084,7,5,0.0,3,3,4,1,0.0,0.0,935.0,4,955,677,1632,3,1,3,8,0,1,3,3,2.0,462.0,3,3,0,0,28,0,0,0,2567.0,2.5,28,12,12,12.0,54,1.0,17969.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.081081821061819
85.0,10000,8,5,410.0,4,3,4,3,0.0,0.0,1588.0,5,1588,0,1588,3,1,4,7,0,1,4,2,3.0,825.0,3,3,0,144,45,0,0,0,3176.0,2.0,189,4,4,4.0,36,1.0,25408.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,12.33270970174018
55.0,10780,5,5,0.0,3,3,3,3,483.0,0.0,428.0,4,954,0,954,3,1,3,6,0,0,0,1,2.0,576.0,3,3,0,0,0,0,0,0,1865.0,1.0,0,34,34,34.0,53,4.0,9325.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.794345471549745
67.0,8877,4,6,0.0,3,3,3,2,690.0,0.0,126.0,5,816,0,816,2,1,3,3,0,1,4,1,1.0,288.0,2,2,0,0,0,0,0,0,1632.0,2.0,0,72,52,52.0,19,4.0,6528.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.51293546492023
60.0,7200,5,6,0.0,3,3,3,1,0.0,0.0,803.0,5,803,557,1360,2,1,4,6,0,0,0,1,1.0,297.0,3,3,0,0,65,190,0,0,2163.0,1.5,255,72,15,59.0,53,1.0,10815.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.74006900564972
24.0,2368,5,6,312.0,3,3,3,1,765.0,0.0,0.0,3,765,600,1365,3,1,3,7,2,0,0,1,2.0,440.0,3,3,0,0,36,0,0,0,2130.0,1.5,36,40,40,40.0,19,2.0,10650.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.736077016252437
80.0,9650,6,5,360.0,3,3,4,1,686.0,0.0,664.0,3,1334,0,1334,2,1,3,6,0,1,3,2,2.0,630.0,3,3,0,0,16,0,0,0,2684.0,2.5,16,33,33,33.0,20,4.0,16104.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.031129798974042
87.0,9246,5,5,564.0,3,3,3,1,0.0,0.0,1656.0,3,1656,0,1656,4,2,3,8,0,0,0,1,2.0,506.0,3,3,0,0,211,0,0,0,3312.0,2.0,211,37,37,37.0,25,1.0,16560.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.813037464800539
153.0,4118,4,4,0.0,3,3,3,1,0.0,0.0,693.0,2,693,0,693,2,1,2,4,0,0,0,0,0.0,0.0,0,0,2,0,20,0,0,0,1386.0,1.0,20,69,60,2010.0,57,1.0,5544.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,10.868587496017359
95.0,13450,7,5,0.0,4,3,4,1,700.0,0.0,216.0,5,920,941,1861,3,1,4,8,0,0,0,2,2.0,492.0,3,3,0,146,91,0,0,0,2777.0,3.5,237,8,8,8.0,54,5.0,19439.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.206077645517674
120.0,9560,5,7,0.0,3,4,3,2,360.0,0.0,504.0,5,864,0,864,3,1,3,5,0,0,0,2,1.0,288.0,3,3,0,0,0,0,0,0,1728.0,1.0,0,38,38,38.0,54,3.5,8640.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.763691965388299
70.0,8294,4,5,0.0,3,3,3,1,0.0,0.0,858.0,3,872,0,872,3,1,3,5,0,0,0,1,4.0,480.0,3,3,0,0,0,0,0,0,1730.0,1.0,0,39,39,36.0,42,1.0,6920.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.719947764402807
66.0,13695,6,5,0.0,3,3,4,1,814.0,0.0,300.0,5,1114,0,1114,3,1,4,6,0,0,0,1,2.0,576.0,3,3,0,0,78,0,0,0,2228.0,2.0,78,7,6,6.0,29,5.0,13368.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.951186847493476
70.0,9375,8,5,149.0,4,3,4,1,0.0,0.0,1284.0,5,1284,885,2169,3,1,4,7,0,1,4,2,2.0,647.0,3,3,0,192,87,0,0,0,3453.0,2.5,279,8,8,8.0,40,1.0,27624.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.339295865674435
57.0,7558,6,6,0.0,3,3,3,1,0.0,0.0,896.0,4,1172,741,1913,3,1,3,9,0,1,3,1,2.0,342.0,2,2,0,0,0,0,0,0,2809.0,1.5,0,82,60,81.0,21,1.0,16854.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.083910661257521
85.0,11103,7,5,0.0,4,3,4,1,0.0,0.0,728.0,5,728,728,1456,3,1,4,8,0,1,3,3,2.0,440.0,3,3,0,0,0,0,0,0,2184.0,2.5,0,4,4,4.0,41,1.0,15288.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,11.95655945119582
50.0,6000,4,4,0.0,3,3,3,1,250.0,0.0,710.0,4,960,0,960,2,1,2,5,0,0,0,1,1.0,308.0,3,3,0,0,0,168,0,0,1920.0,1.0,168,90,60,13.0,41,4.0,7680.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,11.59451466851004
80.0,20781,7,7,0.0,3,3,3,1,297.0,68.0,1203.0,3,2156,0,2156,3,1,3,9,0,1,4,2,2.0,508.0,4,3,0,0,80,0,0,0,3724.0,2.0,370,42,7,42.0,54,3.0,26068.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.47801017053037
93.0,15306,8,5,100.0,4,3,5,4,80.0,0.0,1652.0,5,1776,0,1776,3,1,4,7,0,1,4,3,3.0,712.0,3,3,0,0,0,0,0,0,3508.0,3.0,0,4,3,4.0,43,5.0,28064.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.554840409959793
67.0,16196,7,5,0.0,4,3,4,4,1443.0,0.0,39.0,5,1494,0,1494,3,1,4,5,0,1,2,2,2.0,514.0,3,3,0,402,25,0,0,0,2976.0,3.0,427,12,12,12.0,40,5.0,20832.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.278397958261774
